Name,ID,GaiaDR3,inrt,Prob,RA_ICRS,DE_ICRS,RA_ICRS,DE_ICRS
"NGC_2168",4511,3426230965485804672,1,0.55631114,91.73052801,24.31252249,91.73052800585,24.31252249407
"NGC_2168",4511,3426233130149441920,0,0.4059623,91.52847901,24.30657267,91.52847901095,24.30657266929
"NGC_2168",4511,3426239001366400256,0,0.36526029,91.34170864,24.263259,91.34170864207,24.26325899843
"NGC_2168",4511,3426248179714298880,0,0.43237399,91.52908083,24.44562473,91.52908082633,24.44562473066
"NGC_2168",4511,3426254806845789184,1,0.53424562,92.15327366,24.03675836,92.15327365817,24.03675836118
"NGC_2168",4511,3426254909924985728,1,0.75802414,92.17215017,24.05157515,92.1721501744,24.05157514674
"NGC_2168",4511,3426254909925014656,1,0.63883994,92.1579083,24.05086284,92.15790829995,24.05086283886
"NGC_2168",4511,3426255223461975808,1,0.59203956,92.15181483,24.0813846,92.15181482622,24.08138460236
"NGC_2168",4511,3426255287882121216,1,0.64059249,92.07881602,24.02433119,92.0788160231,24.02433118927
"NGC_2168",4511,3426255631479487232,1,0.51189284,92.04583176,24.0609729,92.04583175705,24.0609729016
"NGC_2168",4511,3426255906357446912,1,0.54612103,92.10309005,24.07809662,92.1030900541,24.07809661714
"NGC_2168",4511,3426256009436612992,1,0.80371734,92.11985248,24.08779583,92.11985248378,24.08779583274
"NGC_2168",4511,3426256146875622400,1,0.61166194,92.07970043,24.08681607,92.07970042928,24.08681606757
"NGC_2168",4511,3426256249954781312,0,0.49951104,92.12812754,24.11169327,92.12812754227,24.11169326948
"NGC_2168",4511,3426256765350856960,1,0.73419293,92.19503229,24.09714938,92.19503229384,24.09714938185
"NGC_2168",4511,3426257108948444288,1,0.76230197,92.25991634,24.12982794,92.25991633946,24.12982793753
"NGC_2168",4511,3426257212027455360,1,0.7750362,92.23419457,24.13327326,92.23419456753,24.13327326318
"NGC_2168",4511,3426257766082604160,0,0.40137563,92.13734399,24.13788328,92.13734399216,24.13788328343
"NGC_2168",4511,3426258105380652160,1,0.50242949,92.20582494,24.16532805,92.20582493986,24.16532804673
"NGC_2168",4511,3426258174100128768,1,0.52230902,92.22854583,24.17057357,92.2285458276,24.17057357248
"NGC_2168",4511,3426258487637085312,1,0.87092207,92.18187521,24.19717966,92.18187521482,24.19717965993
"NGC_2168",4511,3426258895654696576,1,0.59309277,91.98172427,24.09528987,91.98172426785,24.09528986911
"NGC_2168",4511,3426259273611757312,1,0.82534073,92.09316681,24.13529635,92.09316680616,24.13529634659
"NGC_2168",4511,3426259548489659904,1,0.70972234,92.08211498,24.15279103,92.08211498351,24.15279103369
"NGC_2168",4511,3426260033825377536,1,0.68489133,91.95558518,24.14309793,91.95558517766,24.14309793275
"NGC_2168",4511,3426260205624054912,1,0.70194719,92.01956772,24.14059551,92.01956772083,24.14059550828
"NGC_2168",4511,3426260824099321856,1,0.92508291,92.10620486,24.15481792,92.10620485881,24.15481791943
"NGC_2168",4511,3426260854159867776,0,0.48152253,92.11129153,24.16109568,92.1112915317,24.16109568134
"NGC_2168",4511,3426260995898003712,1,0.61238655,92.13268174,24.17735552,92.13268174037,24.1773555192
"NGC_2168",4511,3426261472637256320,1,0.97195384,92.18952563,24.21554323,92.18952563483,24.2155432345
"NGC_2168",4511,3426261506995158400,1,0.98476728,92.16728627,24.21441004,92.16728627406,24.21441003927
"NGC_2168",4511,3426261717452494208,1,1.0,92.14287605,24.22511248,92.14287604851,24.22511248469
"NGC_2168",4511,3426262335927800576,1,0.78010366,92.05989239,24.23759942,92.05989239032,24.23759942362
"NGC_2168",4511,3426262439007001728,1,0.73648077,92.12162874,24.23526426,92.12162874237,24.23526425999
"NGC_2168",4511,3426262439007001216,1,0.95642702,92.12333764,24.23566591,92.12333764483,24.23566590808
"NGC_2168",4511,3426262473366746496,0,0.37507229,92.09397064,24.2397006,92.09397064105,24.23970059738
"NGC_2168",4511,3426262576445945344,1,0.8611815,92.14882114,24.25377629,92.14882113904,24.25377628807
"NGC_2168",4511,3426263018823457536,1,0.95884065,92.27674338,24.15581553,92.27674337549,24.15581553032
"NGC_2168",4511,3426263053182977408,0,0.37197992,92.29031972,24.1613247,92.29031972485,24.16132469995
